v8-version,4,5,103,33,0
code-creation,LazyCompile,0,0x252c5c8564c0,580," native messages.js:640:21",0xa5a93789240,
code-creation,LazyCompile,0,0x252c5c8564c0,580," native messages.js:640:21",0xa5a93789240,
code-creation,LazyCompile,0,0x252c5c8564c0,580," native messages.js:640:21",0xa5a93789240,
code-creation,LazyCompile,0,0x252c5c8564c0,580," native messages.js:640:21",0xa5a93789240,
code-creation,Stub,8,0x252c5c856a40,533,"CallICStub(args(5), FUNCTION, "
code-creation,Stub,8,0x252c5c856c60,113,"CallICTrampolineStub"
code-creation,LazyCompile,0,0x252c5c856ce0,252,"MakeRangeError native messages.js:731:24",0xa5a937877a0,~
tick,0xcdeed0,79058,0,0xc32558,2,0xc7a4e0,0x252c5c856d87,0x252c5c855b05
code-creation,LazyCompile,0,0x252c5c856de0,404,"MakeGenericError native messages.js:117:26",0xa5a93785070,~
code-disable-optimization,"FormatMessage","TryCatchStatement"
code-creation,LazyCompile,0,0x252c5c856f80,460,"FormatMessage native messages.js:127:23",0xa5a93785118,
code-creation,Stub,2,0x252c5c857160,942,"SubStringStub"
code-creation,LazyCompile,0,0x252c5c857520,1764,"NoSideEffectToString native messages.js:54:30",0xa5a93784dd0,~
code-creation,Stub,2,0x252c5c857c20,446,"FastNewContextStub"
code-creation,Function,0,0x252c5c857de0,1140," native json.js:3:10",0xa5a9378ad90,~
code-creation,Script,0,0x252c5c858260,292,"native json.js",0xa5a9378aed8,~
tick,0xca6f40,80126,0,0x252c5c8060bb,0,0xca6f40,0x252c5c829676,0x252c5c8581c7
code-creation,Function,0,0x252c5c8583a0,5460," native array-iterator.js:3:10",0xa5a9378c320,~
code-creation,Script,0,0x252c5c859900,292,"native array-iterator.js",0xa5a9378c468,~
code-creation,Function,0,0x252c5c859a40,1380," native string-iterator.js:2:10",0xa5a9378cf80,~
code-creation,Script,0,0x252c5c859fc0,252,"native string-iterator.js",0xa5a9378d0c0,~
tick,0xc105d0,81254,0,0x0,0,0xca6f40,0x252c5c829676,0x252c5c859e1f
code-creation,Stub,2,0x252c5c85a0c0,434,"FastNewContextStub"
code-creation,Function,0,0x252c5c85a280,876," native templates.js:3:10",0xa5a9378d980,~
code-creation,Script,0,0x252c5c85a600,292,"native templates.js",0xa5a9378dac8,~
tick,0xbfb03e,82267,0,0x0,2
code-creation,Function,0,0x252c5c85a740,1900," native harmony-array.js:2:10",0xa5a9378eb88,~
code-creation,Script,0,0x252c5c85aec0,252,"native harmony-array.js",0xa5a9378ecc8,~
code-creation,Stub,2,0x252c5c85afc0,714,"FastNewContextStub"
tick,0x92ff9d,83366,0,0x0,2
code-creation,Function,0,0x252c5c85b2a0,17348," native harmony-typedarray.js:2:10",0xa5a937913f0,~
code-creation,Script,0,0x252c5c85f680,252,"native harmony-typedarray.js",0xa5a93791530,~
code-creation,LazyCompile,0,0x252c5c85f780,412,"SetFunctionName native prologue.js:20:25",0xa5a93742dc8,~
tick,0xb77790,84542,0,0x7ffc37168610,2,0xc7a690,0x252c5c829715,0x252c5c85ef60
code-creation,Stub,2,0x252c5c85f920,965,"StringAddStub_CheckNone_NotTenured"
code-creation,LazyCompile,1,0x252c5c85fd00,592,"SetFunctionName native prologue.js:20:25",0xa5a93742dc8,*
tick,0xd1fd00,85648,0,0x0,2
tick,0xc42704,86731,0,0x0,2
tick,0xce7517,87794,0,0x0,2
code-creation,Function,0,0x252c5c85ff60,11900," native i18n.js:2:10",0xa5a93799588,~
code-creation,Script,0,0x252c5c862de0,252,"native i18n.js",0xa5a937996c8,~
code-creation,LazyCompile,0,0x252c5c862ee0,516,"addBoundMethod native i18n.js:108:24",0xa5a93795e60,~
code-creation,LazyCompile,0,0x252c5c863100,1336,"defineProperty native v8natives.js:763:30",0xa5a937494d8,~
code-creation,LazyCompile,0,0x252c5c863640,2292,"ToPropertyDescriptor native v8natives.js:234:30",0xa5a93748518,~
tick,0x7ffc371faa0e,88885,0,0x98,0,0xc7a4e0,0x252c5c863594,0x252c5c863091,0x252c5c861988
code-creation,LazyCompile,0,0x252c5c863f40,516,"PropertyDescriptor native v8natives.js:281:28",0xa5a93748668,~
code-disable-optimization,"IN","Call to a JavaScript runtime function"
code-creation,Stub,2,0x252c5c864160,234,"CallFunctionStub_Args3"
code-creation,LazyCompile,0,0x252c5c864260,684,"IN native runtime.js:352:15",0xa5a9373fc98,
code-creation,LazyCompile,0,0x252c5c864520,276,"PropertyDescriptor_SetEnumerable native v8natives.js:322:58",0xa5a9374b120,~
code-creation,Handler,3,0x252c5c864640,141,"$toBoolean"
code-creation,LazyCompile,0,0x252c5c8646e0,276,"PropertyDescriptor_SetConfigurable native v8natives.js:343:44",0xa5a9374b510,~
code-creation,Stub,12,0x252c5c864800,222,"CompareICStub"
code-creation,LazyCompile,0,0x252c5c8648e0,276,"PropertyDescriptor_SetGetter native v8natives.js:353:47",0xa5a9374b708,~
code-creation,LazyCompile,0,0x252c5c864a00,308,"IsInconsistentDescriptor native v8natives.js:195:34",0xa5a93748320,~
code-creation,LazyCompile,0,0x252c5c864b40,396,"IsAccessorDescriptor native v8natives.js:183:30",0xa5a93748128,~
code-creation,LazyCompile,0,0x252c5c864ce0,260,"PropertyDescriptor_HasGetter native v8natives.js:360:50",0xa5a9374b858,~
code-creation,LazyCompile,0,0x252c5c864e00,396,"IsDataDescriptor native v8natives.js:187:26",0xa5a937481d0,~
code-creation,LazyCompile,0,0x252c5c864fa0,260,"PropertyDescriptor_HasValue native v8natives.js:319:48",0xa5a9374b078,~
code-creation,LazyCompile,0,0x252c5c8650c0,260,"PropertyDescriptor_HasWritable native v8natives.js:339:54",0xa5a9374b468,~
code-creation,LazyCompile,0,0x252c5c8651e0,580,"DefineOwnProperty native v8natives.js:630:27",0xa5a93748e48,~
code-creation,LazyCompile,0,0x252c5c865440,8140,"DefineObjectProperty native v8natives.js:461:30",0xa5a93748cf8,~
code-creation,LazyCompile,0,0x252c5c867420,940,"ConvertDescriptorArrayToDescriptor native v8natives.js:374:44",0xa5a93748710,~
code-creation,LazyCompile,0,0x252c5c8677e0,260,"PropertyDescriptor_HasEnumerable native v8natives.js:329:58",0xa5a9374b270,~
code-creation,LazyCompile,0,0x252c5c867900,260,"PropertyDescriptor_IsEnumerable native v8natives.js:326:56",0xa5a9374b1c8,~
tick,0x7fc25e7e488d,90345,0,0x0,2,0xc7a4e0,0x252c5c866a82,0x252c5c865404,0x252c5c8635d6,0x252c5c863091,0x252c5c861988
code-disable-optimization,"BIT_OR","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x252c5c867a20,484,"BIT_OR native runtime.js:269:23",0xa5a9373f410,
code-creation,LazyCompile,0,0x252c5c867c20,260,"PropertyDescriptor_HasConfigurable native v8natives.js:347:62",0xa5a9374b5b8,~
code-creation,LazyCompile,0,0x252c5c867d40,260,"PropertyDescriptor_IsConfigurable native v8natives.js:350:60",0xa5a9374b660,~
code-creation,Stub,3,0x252c5c867e60,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c867ee0,164,"hasValue"
code-creation,Stub,3,0x252c5c867fa0,112,"LoadFieldStub"
code-creation,Stub,3,0x252c5c868020,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c8680a0,164,"hasWritable"
code-creation,Stub,3,0x252c5c868160,112,"LoadFieldStub"
code-creation,LazyCompile,0,0x252c5c8681e0,364,"IsGenericDescriptor native v8natives.js:191:29",0xa5a93748278,~
code-creation,Stub,3,0x252c5c868360,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c8683e0,164,"hasGetter"
code-creation,Stub,3,0x252c5c8684a0,112,"LoadFieldStub"
code-creation,LazyCompile,0,0x252c5c868520,260,"PropertyDescriptor_GetGetter native v8natives.js:357:47",0xa5a9374b7b0,~
code-creation,LazyCompile,0,0x252c5c868640,260,"PropertyDescriptor_HasSetter native v8natives.js:370:50",0xa5a9374ba50,~
code-creation,Stub,3,0x252c5c868760,160,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c868800,134,"get"
code-creation,Stub,2,0x252c5c8688a0,2684,"RecordWriteStub"
code-creation,Stub,3,0x252c5c869320,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c869440,192,"value_"
code-creation,StoreIC,9,0x252c5c869500,134,"value_"
tick,0xb16dc0,91449,0,0xb789b4,0,0xb8ffa0,0x252c5c863fe8,0x252c5c863777,0x252c5c863594,0x252c5c863091,0x252c5c861dd2
code-creation,Stub,3,0x252c5c8695a0,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c8696c0,192,"hasValue_"
code-creation,StoreIC,9,0x252c5c869780,134,"hasValue_"
code-creation,Stub,3,0x252c5c869820,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c869940,192,"writable_"
code-creation,StoreIC,9,0x252c5c869a00,134,"writable_"
code-creation,Stub,3,0x252c5c869aa0,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c869bc0,192,"hasWritable_"
code-creation,StoreIC,9,0x252c5c869c80,134,"hasWritable_"
code-creation,Stub,3,0x252c5c869d20,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c869e40,192,"enumerable_"
code-creation,StoreIC,9,0x252c5c869f00,134,"enumerable_"
code-creation,Stub,3,0x252c5c869fa0,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c86a0c0,192,"hasEnumerable_"
code-creation,StoreIC,9,0x252c5c86a180,134,"hasEnumerable_"
code-creation,Stub,3,0x252c5c86a220,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c86a340,192,"configurable_"
code-creation,StoreIC,9,0x252c5c86a400,134,"configurable_"
code-creation,Stub,3,0x252c5c86a4a0,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c86a5c0,192,"hasConfigurable_"
code-creation,StoreIC,9,0x252c5c86a680,134,"hasConfigurable_"
code-creation,Stub,3,0x252c5c86a720,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c86a840,192,"get_"
code-creation,StoreIC,9,0x252c5c86a900,134,"get_"
code-creation,Stub,3,0x252c5c86a9a0,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c86aac0,192,"hasGetter_"
code-creation,StoreIC,9,0x252c5c86ab80,134,"hasGetter_"
code-creation,Stub,3,0x252c5c86ac20,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c86ad40,192,"set_"
code-creation,StoreIC,9,0x252c5c86ae00,134,"set_"
code-creation,Stub,3,0x252c5c86aea0,272,"StoreTransitionStub"
code-creation,Handler,3,0x252c5c86afc0,192,"hasSetter_"
code-creation,StoreIC,9,0x252c5c86b080,134,"hasSetter_"
tick,0x7fc25e79d037,92525,0,0x7ffc371685f0,0,0xb8ffa0,0x252c5c8640fe,0x252c5c863777,0x252c5c863594,0x252c5c863091,0x252c5c861dd2
code-creation,Stub,3,0x252c5c86b120,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86b1a0,164,"setEnumerable"
code-creation,Stub,3,0x252c5c86b260,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86b340,134,"enumerable_"
code-creation,Stub,3,0x252c5c86b3e0,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86b4c0,134,"hasEnumerable_"
code-creation,Stub,3,0x252c5c86b560,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86b5e0,164,"setConfigurable"
code-creation,Stub,3,0x252c5c86b6a0,112,"LoadFieldStub"
code-creation,Stub,3,0x252c5c86b720,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86b800,134,"configurable_"
code-creation,Stub,3,0x252c5c86b8a0,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86b980,134,"hasConfigurable_"
code-creation,Stub,3,0x252c5c86ba20,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86baa0,164,"setGet"
code-creation,Stub,3,0x252c5c86bb60,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86bc40,134,"get_"
code-creation,Stub,3,0x252c5c86bce0,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86bdc0,134,"hasGetter_"
code-creation,Stub,3,0x252c5c86be60,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86bee0,164,"hasEnumerable"
code-creation,Stub,3,0x252c5c86bfa0,112,"LoadFieldStub"
tick,0xbc1641,93589,0,0xfffffffffffffff8,0,0xb916e0,0x252c5c866a66,0x252c5c865404,0x252c5c8635d6,0x252c5c863091,0x252c5c861dd2
code-creation,Stub,3,0x252c5c86c020,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86c0a0,164,"isEnumerable"
code-creation,Stub,3,0x252c5c86c160,112,"LoadFieldStub"
code-creation,Stub,3,0x252c5c86c1e0,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86c260,164,"hasConfigurable"
code-creation,Stub,3,0x252c5c86c320,112,"LoadFieldStub"
code-creation,Stub,3,0x252c5c86c3a0,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86c420,164,"isConfigurable"
code-creation,Stub,3,0x252c5c86c4e0,112,"LoadFieldStub"
code-creation,Stub,3,0x252c5c86c560,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86c5e0,164,"getGet"
code-creation,Stub,3,0x252c5c86c6a0,112,"LoadFieldStub"
code-creation,Stub,3,0x252c5c86c720,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86c7a0,164,"hasSetter"
code-creation,Stub,3,0x252c5c86c860,112,"LoadFieldStub"
tick,0x252c5c830504,94635,0,0x252c5c86325b,0,0x252c5c863091,0x252c5c862720
code-creation,LazyCompile,0,0x252c5c86c8e0,412,"OverrideFunction native i18n.js:1203:26",0xa5a93797be8,~
code-creation,LazyCompile,0,0x252c5c86ca80,276,"PropertyDescriptor_SetValue native v8natives.js:312:48",0xa5a9374af28,~
code-creation,Stub,3,0x252c5c86cba0,336,"LoadFastElementStub"
code-creation,Stub,3,0x252c5c86cd00,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86cde0,134,"value_"
code-creation,Stub,3,0x252c5c86ce80,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86cf60,134,"hasValue_"
code-creation,LazyCompile,0,0x252c5c86d000,276,"PropertyDescriptor_SetWritable native v8natives.js:332:54",0xa5a9374b318,~
code-creation,Stub,12,0x252c5c86d120,628,"CompareICStub"
code-creation,LazyCompile,0,0x252c5c86d3a0,812,"SameValue native runtime.js:609:19",0xa5a9373e288,~
code-creation,Stub,12,0x252c5c86d6e0,675,"CompareICStub"
code-creation,Handler,3,0x252c5c86d9a0,141,"$sameValue"
code-creation,LazyCompile,0,0x252c5c86da40,260,"PropertyDescriptor_GetValue native v8natives.js:316:48",0xa5a9374afd0,~
code-creation,LazyCompile,0,0x252c5c86db60,260,"PropertyDescriptor_IsWritable native v8natives.js:336:52",0xa5a9374b3c0,~
code-creation,StoreIC,9,0x252c5c86dc80,134,"value"
code-creation,Stub,3,0x252c5c86dd20,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86dda0,164,"setValue"
tick,0x252c5c8261e0,95732,0,0x252c5c86751f,0,0x252c5c865548,0x252c5c865404,0x252c5c8635d6,0x252c5c86c9d6,0x252c5c862c00
code-creation,Stub,3,0x252c5c86de60,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86dee0,164,"setWritable"
code-creation,Stub,3,0x252c5c86dfa0,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86e080,134,"writable_"
code-creation,Stub,3,0x252c5c86e120,220,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c86e200,134,"hasWritable_"
code-creation,Stub,3,0x252c5c86e2a0,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86e320,164,"getValue"
code-creation,Stub,3,0x252c5c86e3e0,120,"LoadConstantStub"
code-creation,Handler,3,0x252c5c86e460,164,"isWritable"
code-creation,LazyCompile,0,0x252c5c86e520,284,"ToName native runtime.js:578:16",0xa5a9373de98,~
code-creation,LazyCompile,1,0x252c5c86e640,274,"ToName native runtime.js:578:16",0xa5a9373de98,*
tick,0xa86310,96795,0,0xa86c1a,2
code-creation,LazyCompile,0,0x252c5c86e760,1432,"PostNatives native prologue.js:98:21",0xa5a937431b8,~
code-creation,LazyCompile,0,0x252c5c86ed00,324," native harmony-array.js:237:18",0xa5a9378e888,~
code-creation,LazyCompile,0,0x252c5c86ee60,212," native array-iterator.js:150:18",0xa5a9378bde8,~
code-creation,Stub,3,0x252c5c86ef40,116,"LoadFieldStub"
code-creation,LazyCompile,0,0x252c5c86efc0,292," native regexp.js:317:18",0xa5a93766b78,~
code-creation,LazyCompile,0,0x252c5c86f100,340," native math.js:251:18",0xa5a9375dce0,~
code-creation,LazyCompile,0,0x252c5c86f260,420," native string.js:828:18",0xa5a93759be0,~
code-creation,LazyCompile,0,0x252c5c86f420,652," native array.js:1263:18",0xa5a937538c8,~
code-creation,LazyCompile,0,0x252c5c86f6c0,644," native v8natives.js:1289:18",0xa5a9374bc38,~
code-creation,LazyCompile,0,0x252c5c86f960,1404," native i18n.js:26:18",0xa5a93797d38,~
code-creation,LazyCompile,0,0x252c5c86fee0,2132," native harmony-typedarray.js:46:18",0xa5a93790720,~
code-creation,LazyCompile,0,0x252c5c870740,724," native harmony-array.js:13:18",0xa5a9378e7a0,~
tick,0xfa5a4d,97889,0,0x7ffc37169560,0,0xc7a4e0,0x252c5c86e927
code-creation,LazyCompile,0,0x252c5c870a20,276," native string-iterator.js:7:18",0xa5a9378cd08,~
code-creation,LazyCompile,0,0x252c5c870b40,452," native json.js:11:18",0xa5a9378aa78,~
code-creation,LazyCompile,0,0x252c5c870d20,636," native messages.js:35:18",0xa5a93786d50,~
code-creation,LazyCompile,0,0x252c5c870fa0,276," native collection.js:23:18",0xa5a9377c588,~
code-creation,LazyCompile,0,0x252c5c8710c0,276," native collection.js:19:18",0xa5a9377c4e0,~
code-creation,LazyCompile,0,0x252c5c8711e0,364," native object-observe.js:17:18",0xa5a937792e0,~
code-creation,LazyCompile,0,0x252c5c871360,276," native generator.js:7:18",0xa5a93775650,~
code-creation,LazyCompile,0,0x252c5c871480,380," native typedarray.js:30:18",0xa5a93770fb0,~
code-creation,LazyCompile,0,0x252c5c871600,364," native arraybuffer.js:9:18",0xa5a937685a8,~
code-creation,LazyCompile,0,0x252c5c871780,452," native date.js:11:18",0xa5a93764530,~
code-creation,LazyCompile,0,0x252c5c871960,364," native fdlibm.js:10:18",0xa5a9375f980,~
code-creation,LazyCompile,0,0x252c5c871ae0,812," native string.js:15:18",0xa5a93759ad8,~
code-creation,LazyCompile,0,0x252c5c871e20,724," native array.js:21:18",0xa5a937536c0,~
code-creation,LazyCompile,0,0x252c5c872100,276," native symbol.js:9:18",0xa5a9374f188,~
code-creation,LazyCompile,0,0x252c5c872220,364," native v8natives.js:20:18",0xa5a9374abd0,~
code-creation,LazyCompile,0,0x252c5c8723a0,244,"ArrayValues native array-iterator.js:73:21",0xa5a9378bc58,~
code-creation,LazyCompile,0,0x252c5c8724a0,388,"CreateArrayIterator native array-iterator.js:30:29",0xa5a9378b910,~
code-creation,LazyCompile,0,0x252c5c872640,732,"ToObject native runtime.js:581:18",0xa5a9373df40,~
code-creation,Stub,13,0x252c5c872920,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,13,0x252c5c872a20,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
tick,0x252c5c80c619,98952,0,0x252c5c826309,0,0x252c5c87258c,0x252c5c872441,0x252c5c86eaf1
code-creation,LazyCompile,0,0x252c5c872b20,188,"ArrayIterator native array-iterator.js:29:23",0xa5a9378b868,~
code-creation,Stub,2,0x252c5c872be0,321,"StoreArrayLiteralElementStub"
code-creation,LazyCompile,0,0x252c5c872d40,1228,"next native array-iterator.js:44:27",0xa5a9378bb08,~
code-creation,Stub,13,0x252c5c873220,188,"CompareNilICStub(NullValue)(Generic)"
code-disable-optimization,"SHR","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x252c5c8732e0,484,"SHR native runtime.js:338:17",0xa5a9373faa0,
code-creation,LazyCompile,0,0x252c5c8734e0,292,"CreateIteratorResultObject native array-iterator.js:38:36",0xa5a9378b9b8,~
code-creation,Handler,3,0x252c5c873620,164,"next"
code-creation,Handler,3,0x252c5c8736e0,141,"$toObject"
code-creation,Stub,3,0x252c5c873780,184,"StoreFieldStub"
code-creation,KeyedStoreIC,10,0x252c5c873840,153,symbol("ArrayIterator#next" hash 3faa0df)
code-creation,StoreIC,9,0x252c5c8738e0,134,"value"
code-creation,Stub,3,0x252c5c873980,160,"StoreFieldStub"
code-creation,StoreIC,9,0x252c5c873a20,134,"done"
code-creation,Stub,3,0x252c5c873ac0,120,"LoadConstantStub"
code-creation,KeyedStoreIC,10,0x252c5c873b40,153,"GetIterator"
code-creation,Stub,3,0x252c5c873be0,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c873c60,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c873ce0,120,"LoadConstantStub"
tick,0x7fc25e7784b6,100032,0,0x8,0,0xb918e0,0x252c5c86ec00
code-creation,Stub,3,0x252c5c873d60,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c873de0,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c873e60,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c873ee0,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c873f60,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c873fe0,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c874060,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c8740e0,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c874160,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c8741e0,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c874260,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c8742e0,120,"LoadConstantStub"
code-creation,Stub,3,0x252c5c874360,120,"LoadConstantStub"
tick,0xc2dec9,101138,0,0x0,2
code-creation,Function,0,0x252c5c8743e0,548," native harmony-object.js:2:10",0xa5a937a40d0,~
code-creation,Script,0,0x252c5c874620,252,"native harmony-object.js",0xa5a937a4210,~
code-creation,Handler,3,0x252c5c874720,192,"next"
code-creation,StorePolymorphicIC,9,0x252c5c8747e0,174,"next"
code-creation,LazyCompile,0,0x252c5c8748a0,1032,"PostExperimentals native prologue.js:139:27",0xa5a93743260,~
code-creation,LazyCompile,0,0x252c5c874cc0,276," native harmony-object.js:7:18",0xa5a937a3f18,~
code-creation,LazyCompile,0,0x252c5c874de0,452," native v8natives.js:24:34",0xa5a9374acb8,~
code-creation,Function,0,0x252c5c874fc0,188," native dummy.js:1:10",0xa5a937a4940,~
code-creation,Script,0,0x252c5c875080,252,"native dummy.js",0xa5a937a4a80,~
tick,0xab46b1,102187,0,0x0,3
tick,0xcdb1d3,103270,0,0x0,2
code-creation,Function,0,0x252c5c875180,3172," node.js:9:10",0xa5a937ad720,~
code-creation,Script,0,0x252c5c875e00,252,"node.js",0xa5a937ad868,~
tick,0x7fc25e849253,104340,1,0xde5d00,3,0x925210,0x252c5c875919
tick,0x7fc25e849e46,105417,1,0xde5d00,3,0x925210,0x252c5c875919
tick,0xa7f06f,106483,0,0x252c5c875978,0,0xb8ffa0,0x252c5c87597c
code-creation,LazyCompile,0,0x252c5c875f00,572,"some native array.js:969:19",0xa5a93752d90,~
code-creation,Stub,13,0x252c5c876140,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,LazyCompile,0,0x252c5c876240,1600,"InnerArraySome native array.js:949:24",0xa5a93752ce8,~
code-creation,LazyCompile,0,0x252c5c876880,484," node.js:903:58",0xa5a937acde0,~
code-creation,LazyCompile,0,0x252c5c876a80,1172,"DoConstructRegExp native regexp.js:17:27",0xa5a93765ee0,~
code-creation,Handler,3,0x252c5c876f20,141,"$toString"
code-creation,LazyCompile,0,0x252c5c876fc0,1044,"match native string.js:118:23",0xa5a93757f48,~
code-creation,Stub,13,0x252c5c8773e0,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,2,0x252c5c8774e0,1801,"RecordWriteStub"
code-creation,Stub,2,0x252c5c877c00,923,"RegExpExecStub"
code-creation,Stub,2,0x252c5c877fa0,710,"RegExpConstructResultStub"
code-creation,LazyCompile,0,0x252c5c878280,1056,"RegExpExecNoTests native regexp.js:59:27",0xa5a93766180,~
code-creation,RegExp,5,0x252c5c8786a0,1028,"^--expose[-_]internals$"
code-creation,Stub,14,0x252c5c878ac0,204,"ToBooleanStub(Null)"
tick,0x7fc25e7e488d,107578,0,0x0,0,0xb8e6a0,0x252c5c876761,0x252c5c8760ea,0x252c5c875ad0
code-creation,LazyCompile,0,0x252c5c878ba0,5196,"startup node.js:12:19",0xa5a937abec8,~
code-creation,LazyCompile,0,0x252c5c87a000,932,"NativeModule.require node.js:871:34",0xa5a937acbe8,~
code-creation,LazyCompile,0,0x252c5c87a3c0,252,"NativeModule.getCached node.js:895:36",0xa5a937acc90,~
code-creation,Stub,14,0x252c5c87a4c0,204,"ToBooleanStub(Undefined)"
code-creation,LazyCompile,0,0x252c5c87a5a0,300,"NativeModule.exists node.js:899:33",0xa5a937acd38,~
code-creation,Stub,11,0x252c5c87a6e0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x252c5c87a760,348,"NativeModule node.js:861:24",0xa5a937ac168,~
code-creation,Stub,11,0x252c5c87a8c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x252c5c87a940,268,"NativeModule.cache node.js:947:42",0xa5a937ad298,~
code-creation,LazyCompile,0,0x252c5c87aa60,700,"NativeModule.compile node.js:937:44",0xa5a937ad1f0,~
code-creation,LazyCompile,0,0x252c5c87ad20,252,"NativeModule.getSource node.js:924:36",0xa5a937ad080,~
tick,0xda9ecb,108639,0,0x7ffc37169380,2,0xc7a4e0,0x252c5c87ab88,0x252c5c87a363,0x252c5c878c77,0x252c5c875d92
code-creation,LazyCompile,0,0x252c5c87ae20,340,"NativeModule.wrap node.js:928:31",0xa5a937ad128,~
code-creation,Stub,11,0x252c5c87af80,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x252c5c87b000,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x252c5c87b080,316,"runInThisContext node.js:856:28",0xa5a937ac0c0,~
code-creation,Stub,2,0x252c5c87b1c0,510,"FastNewContextStub"
tick,0xbfb03b,109707,1,0xdfc3d0,2,0x9243f0,0x252c5c87b127,0x252c5c87ac1e,0x252c5c87a363,0x252c5c878c77,0x252c5c875d92
code-creation,Function,0,0x252c5c87b3c0,2220," events.js:1:11",0x95676d80950,~
code-creation,Script,0,0x252c5c87bc80,252,"events.js",0x95676d80a90,~
code-creation,Handler,3,0x252c5c87bd80,161,"undefined"
code-creation,LazyCompile,0,0x252c5c87be40,540,"create native v8natives.js:754:22",0xa5a93749430,~
code-creation,LazyCompile,0,0x252c5c87c060,1300,"defineProperties native v8natives.js:798:32",0xa5a93749628,~
code-creation,LazyCompile,0,0x252c5c87c580,1412,"GetOwnEnumerablePropertyNames native v8natives.js:780:39",0xa5a93749580,~
code-creation,Stub,3,0x252c5c87cb20,300,"LoadFastElementStub"
code-creation,LazyCompile,0,0x252c5c87cc60,524,"set __proto__ native v8natives.js:937:24",0xa5a93749cb8,~
code-creation,Stub,13,0x252c5c87ce80,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
